ID,CAG AD25 (POR CREDITOS),SERVICIO SOCIAL,DISCIPLINAR ACREDITADA,DISCIPLINARES Extra,ORIENTACION,WA,Requisito
A01641675,1,1,0,1,0,0,1
A01736575,1,1,0,1,1,1,1
A00834697,0,1,0,1,0,0,1
A01754455,0,1,0,1,0,0,1
A01641954,1,1,0,1,0,1,1
A01412742,1,1,0,1,1,0,1
A01662510,1,1,0,1,1,0,1
A01664466,1,1,0,1,0,0,1
A01366973,1,1,0,1,1,1,1
A01635128,1,1,0,1,0,0,1
A01655801,0,1,0,1,1,0,1
A01635806,1,1,0,1,1,1,1
A01656320,1,1,0,1,1,0,1
A01027616,1,1,0,1,0,0,1
A01637232,1,1,1,1,0,0,1
A01705851,1,1,0,1,0,0,1
A01657813,1,1,0,1,0,0,1
A01638315,1,1,0,1,0,0,1
A01028751,1,1,0,1,0,0,1
A01639710,1,1,0,1,1,1,1
A01707820,1,1,0,1,0,0,1
A01736418,1,1,0,0,1,1,1
A01752815,1,1,0,1,1,0,1
A01640621,1,1,0,1,0,0,1
A01640861,1,1,0,1,1,1,1
A01754410,1,1,0,0,1,1,1
A01661709,1,1,0,1,1,0,1
A01798083,1,1,0,0,1,1,1
A01642402,1,1,0,1,1,1,1
A01798131,0,1,0,1,1,0,1
A01633006,0,1,0,1,0,0,1
A01702531,1,1,0,1,0,1,1
A01620507,0,1,0,1,0,0,1
A01732317,0,1,0,1,0,0,1
A01747990,1,1,0,1,1,1,1
A01748085,0,1,0,1,1,0,1
A01748549,1,1,0,1,1,1,1
A01748520,0,1,0,1,1,0,1
A01636923,1,1,0,1,0,0,1
A01770361,1,1,0,1,1,0,1
A01753229,1,1,0,1,1,1,1
A01657142,1,1,0,1,0,0,1
A01637092,1,1,0,1,0,0,1
A01659029,1,0,0,1,1,0,1
A01639970,1,1,0,1,0,0,1
A01798175,1,1,0,1,1,1,1
A01641148,0,1,0,1,0,0,1
A01643194,1,1,0,1,0,0,1
A01643725,1,1,0,1,0,0,1
A01720743,0,1,0,1,1,0,1
A01383034,1,1,0,1,0,0,1
A01284358,1,1,0,1,1,0,1
A00227216,1,1,0,1,1,0,1
A01177509,0,1,0,1,1,0,1
A01721377,1,1,0,1,1,0,1
A01284501,1,1,0,1,0,0,1
A01721315,0,1,0,1,0,0,1
A01177648,1,1,0,1,0,0,1
A01284669,1,1,0,1,1,0,1
A00227301,1,1,0,1,1,0,1
A01284634,0,1,0,1,0,0,1
A01721750,0,1,0,1,1,0,1
A01285065,0,1,0,1,0,0,1
A01177806,1,1,0,1,0,0,1
A01571130,1,1,0,1,1,0,1
A00825987,1,1,0,1,1,0,1
A01067555,0,1,0,1,1,0,1
A00835052,1,1,0,1,1,0,1
A01638324,1,1,0,1,0,0,1
A01722242,1,1,1,1,0,0,1
A01722670,1,1,0,1,0,0,1
A00828370,1,1,0,1,1,0,1
A01285542,1,1,0,1,0,0,1
A01285666,1,1,0,1,0,0,1
A01639263,0,1,0,1,1,0,1
A00830387,0,1,0,1,0,0,1
A01384416,0,1,0,1,1,1,1
A00832953,1,1,0,1,1,0,1
A00833478,1,1,0,1,1,0,1
A01236482,1,1,0,1,0,0,1
A00835370,1,1,0,1,0,0,1
A01736717,1,1,0,0,1,1,1
A00835265,1,1,0,1,0,0,1
A00835851,1,1,0,1,0,0,1
A00837676,1,1,0,1,0,0,1
A00837929,1,1,0,1,0,0,1
A01198433,1,1,0,1,0,0,1
A00227014,0,1,0,1,0,0,1
A01245619,0,1,0,1,1,0,1
A00832344,1,1,0,1,0,0,1
A01284478,1,1,0,1,0,0,1
A01740616,0,1,0,1,1,0,1
A01026161,1,1,0,1,1,0,1
A01177952,1,1,0,1,1,0,1
A01722061,0,1,0,1,1,0,1
A01198166,1,1,0,1,0,0,1
A00826474,1,1,0,1,0,0,1
A01571258,1,1,0,1,0,0,1
A01285194,1,1,0,1,0,0,1
A01722523,1,1,0,1,0,0,1
A00837927,1,1,0,1,0,0,1
A00227564,1,1,0,1,1,0,1
A00830675,1,1,0,1,0,0,1
A01541560,0,1,0,1,1,0,1
A00832599,1,1,0,1,1,0,1
A00832372,1,1,0,1,0,0,1
A00832438,0,1,0,1,0,0,1
A00833103,1,1,0,1,1,0,1
A00833420,1,1,0,1,1,0,1
A00835853,1,1,0,1,0,0,1
A01283222,1,1,0,1,0,0,1
A01280844,1,0,0,1,1,0,1
A01284597,0,1,0,1,1,0,1
A01720648,1,1,0,1,1,0,1
A01234329,0,1,0,1,0,0,1
A01067439,1,1,0,1,0,0,1
A01570765,0,1,0,1,1,0,1
A01721380,1,1,0,1,1,0,1
A01285085,1,1,0,1,1,0,1
A01284927,1,1,0,1,0,0,1
A01177904,1,1,0,1,0,0,1
A01284972,1,1,0,1,0,0,1
A01566968,1,1,0,1,1,0,1
A01721697,1,1,0,1,0,0,1
A01284858,0,1,0,1,0,0,1
A01721946,1,1,0,1,1,0,1
A01571219,1,1,0,1,1,0,1
A01571215,1,1,0,1,1,0,1
A00835221,1,1,0,1,0,0,1
A01722429,1,1,0,1,0,0,1
A00572741,1,1,0,1,0,0,1
A01198656,1,1,0,1,0,0,1
A01571479,1,1,0,1,0,0,1
A00831113,1,1,0,1,0,0,1
A01708182,0,1,0,1,0,0,1
A00833348,1,1,0,1,0,0,1
A00833065,1,1,0,1,0,0,1
A00833913,0,1,0,1,0,0,1
A01771206,1,1,0,1,1,0,1
A00836338,1,1,0,1,0,0,1
A00837156,1,1,0,1,0,0,1
A00837454,1,1,0,1,0,0,1
A00838240,1,1,0,1,0,0,1
A01196295,1,1,0,1,1,0,1
A01284032,1,0,0,1,1,0,1
A01411646,1,1,0,1,1,0,1
A01351875,1,1,0,0,1,1,1
A01721617,0,1,0,1,0,0,1
A01197979,1,1,0,1,1,0,1
A01198075,0,1,0,1,0,0,1
A01275546,1,1,0,1,1,0,1
A01197990,0,1,0,1,0,0,1
A01284902,1,1,0,1,1,0,1
A01721888,0,1,0,1,0,0,1
A01732695,0,1,0,1,0,0,1
A01740727,1,1,0,1,0,0,1
A01198113,1,1,0,1,1,0,1
A01177862,1,1,0,1,1,0,1
A00832311,1,1,0,1,1,0,1
A00833974,0,1,0,1,0,0,1
A01661980,1,1,0,1,1,0,1
A00833366,1,1,0,1,1,0,1
A01369626,1,1,0,1,0,0,1
A01178048,1,1,0,1,0,0,1
A00827564,1,1,0,1,1,0,1
A01285447,1,1,0,1,0,0,1
A01722314,1,1,0,1,0,0,1
A01198682,1,1,0,1,0,0,1
A01722588,1,1,0,1,0,0,1
A00830626,1,1,0,1,1,0,1
A01174851,1,1,0,1,0,0,1
A00832316,1,1,0,1,1,0,1
A00832767,1,1,0,1,0,0,1
A00832701,0,1,0,1,0,0,1
A00832974,1,1,1,1,0,0,1
A00835064,1,1,0,1,0,0,1
A00833464,0,1,0,1,0,0,1
A00834636,1,1,0,1,1,0,1
A01642033,1,1,0,1,1,0,1
A00834231,0,1,0,1,0,0,1
A00573605,1,1,0,1,1,0,1
A01742440,1,1,0,1,0,0,1
A00835271,1,1,0,1,0,0,1
A00836041,1,1,0,1,0,0,1
A01233733,1,1,0,1,0,0,1
A01177407,1,1,0,1,1,0,1
A01654484,0,1,0,1,1,0,1
A01721063,0,1,0,1,1,0,1
A01721605,0,1,0,1,0,0,1
A01383362,1,1,0,1,1,0,1
A01177818,1,1,0,1,0,0,1
A01721661,1,1,0,1,0,0,1
A01245656,0,1,0,1,0,0,1
A01177829,1,1,0,1,0,0,1
A01747910,1,1,0,1,0,0,1
A01423928,1,1,0,0,1,1,1
A01285640,1,1,0,1,0,0,1
A01178138,1,1,0,1,0,0,1
A01722211,1,1,0,1,0,0,1
A01769324,1,1,0,1,0,0,1
A01722509,1,1,0,1,0,0,1
A01178154,1,1,0,1,0,0,1
A01722673,1,1,0,1,0,0,1
A00836793,1,1,0,1,0,0,1
A01198576,1,1,0,1,0,0,1
A00829204,1,1,0,1,0,0,1
A00829704,1,1,0,1,0,0,1
A00830229,1,1,0,1,1,0,1
A00832585,1,1,0,1,0,0,1
A00831841,1,1,0,0,1,0,1
A00833239,1,1,0,1,1,0,1
A00832930,1,1,0,1,0,0,1
A00834801,0,1,0,1,0,0,1
A00833932,1,1,0,1,1,0,1
A00834720,0,1,0,1,0,0,1
A01068310,1,1,0,1,0,0,1
A00836340,1,1,0,1,0,0,1
A01731390,1,1,0,1,1,1,1
A01284338,0,1,0,1,0,0,1
A01654938,1,1,0,1,1,0,1
A01611635,1,1,0,1,0,0,1
A01571008,1,1,0,1,0,0,1
A00835357,1,1,0,1,1,0,1
A01177744,1,1,0,1,1,0,1
A01566971,1,1,0,1,1,0,1
A01285556,1,1,0,1,0,0,1
A00827981,1,1,0,1,1,0,1
A00832936,1,1,0,1,0,0,1
A01285192,1,1,0,1,0,0,1
A01722516,1,1,0,1,0,0,1
A01722677,1,1,0,1,0,0,1
A00829321,1,1,0,1,1,0,1
A01285670,1,1,1,1,0,0,1
A01285719,1,1,0,1,0,0,1
A00830728,0,1,0,1,0,0,1
A00830473,0,1,0,1,0,0,1
A00834090,1,1,0,1,1,0,1
A00833194,0,1,0,1,1,0,1
A01562598,1,1,0,1,1,0,1
A01661786,1,1,0,1,0,0,1
A00834974,1,1,0,1,0,0,1
A00835170,1,1,0,1,1,0,1
A00837928,1,1,0,1,0,0,1
A00836720,1,1,0,1,0,0,1
A00836336,1,1,0,1,0,0,1
A00836863,1,1,0,1,0,0,1
A01552437,1,1,0,1,1,0,1
A01039695,0,1,0,1,1,0,1
A01740689,0,1,0,1,1,0,1
A01422749,0,1,0,1,0,0,1
A01570629,0,1,0,1,0,0,1
A01382869,1,1,0,1,1,1,1
A01412723,1,1,0,1,1,0,1
A01383190,1,1,0,1,1,0,1
A01383325,1,1,0,1,1,0,1
A01383450,1,1,0,1,1,1,1
A01198007,1,1,0,1,1,0,1
A01252457,1,1,0,1,0,0,1
A01620744,0,1,0,1,1,0,1
A01245713,0,1,0,1,1,0,1
A01177934,0,1,0,1,0,0,1
A01275784,1,1,0,1,0,0,1
A01741532,0,1,0,1,0,0,1
A00828367,1,1,0,1,1,0,1
A01285305,1,1,0,1,0,0,1
A01198473,1,1,0,1,0,0,1
A00829499,0,1,0,1,0,0,1
A01612832,1,1,0,1,0,0,1
A00831673,1,0,0,1,1,0,1
A00833797,0,1,0,1,0,0,1
A01236338,0,1,0,1,1,0,1
A00834493,1,1,0,1,1,0,1
A00835284,0,1,0,1,0,0,1
A01662328,0,1,0,1,1,0,1
A00836594,1,1,0,1,0,0,1
A00837991,1,1,0,1,0,0,1
A00837993,1,1,0,1,0,0,1
A01563266,1,1,0,1,0,0,1
A01570481,0,1,0,1,1,0,1
A01285606,1,1,0,1,0,0,1
A01367531,1,0,0,1,1,0,1
A01245456,0,1,0,1,1,0,1
A01611640,1,1,0,1,0,0,1
A00835245,1,1,0,1,1,0,1
A01721729,1,1,0,1,1,0,1
A01174277,1,1,0,1,0,1,1
A01284864,0,1,0,1,0,0,1
A01567003,1,1,0,1,1,0,1
A01722752,1,1,0,1,1,0,1
A01198258,1,1,0,1,0,0,1
A00572557,1,1,0,1,0,0,1
A01722527,1,1,0,1,0,0,1
A01612915,1,1,0,1,1,0,1
A01285669,1,1,1,1,0,0,1
A00830134,0,1,0,1,1,0,1
A00831437,1,1,0,1,0,0,1
A00832312,1,1,0,1,1,0,1
A00837029,1,1,0,1,0,0,1
A00833475,1,1,0,1,1,0,1
A00833409,1,1,0,1,0,0,1
A01709070,0,1,0,1,0,0,1
A00836477,1,1,0,1,0,0,1
A00836465,0,1,0,1,0,0,1
A00837702,1,1,0,1,0,0,1
A00837295,1,1,1,1,0,0,1
A01703743,1,1,0,0,1,1,1
A01423929,1,1,0,1,0,1,1
A01770714,1,1,0,1,1,1,1
A01625649,1,1,0,1,1,1,1
A01246397,1,1,0,0,1,1,1
A01704773,1,1,0,1,1,0,1
A01709401,1,1,0,0,1,1,1
A01566850,1,1,0,1,0,0,1
A01611875,1,1,0,1,1,0,1
A01540462,1,1,0,1,1,1,1
A01709484,1,1,0,1,1,1,1
A01612024,1,1,0,1,1,0,1
A01708457,1,1,0,1,1,0,1
A01736592,0,1,0,1,1,0,1
A01771185,1,1,0,1,1,1,1
A01705322,1,1,0,1,1,1,1
A01735734,0,1,0,1,1,0,1
A01736224,1,1,0,1,1,1,1
A01611764,1,1,0,1,1,1,1
A01736323,0,1,0,1,0,0,1
A01734848,1,1,0,1,1,1,1
A01411592,1,1,0,1,1,1,1
A01368207,1,1,0,1,1,0,1
A01704518,1,1,0,1,1,0,1
A01709400,1,1,0,1,1,1,1
A01736650,1,1,0,1,1,0,1
A01736031,0,1,0,1,1,0,1
A01736735,1,1,0,1,1,0,1
A01611286,1,1,0,1,1,0,1
A01735206,0,1,0,1,0,0,1
A01611622,0,1,0,1,1,0,1
A01252453,1,1,0,1,0,0,1
A01275683,1,1,0,1,1,1,1
A01705083,0,1,0,1,0,0,1
A01735503,1,1,0,0,1,0,1
A01236131,0,1,0,1,0,0,1
A01709332,1,1,0,1,1,1,1
A01771326,0,1,0,1,1,0,1
A01704496,1,1,0,1,1,1,1
A01423374,0,1,0,1,0,0,1
A01732394,0,1,0,1,1,0,1
A01705028,0,1,0,1,1,0,1
A01423824,0,1,0,1,0,0,1
A01276921,1,1,0,1,1,0,1
A01709338,0,1,0,1,1,0,1
A01709647,1,1,0,1,0,1,1
A01736462,1,1,0,1,1,1,1
A01368899,1,1,0,1,0,1,1
A01369342,0,1,0,1,1,0,1
A00828627,1,1,0,1,1,0,1
A01736629,1,1,0,1,0,1,1
A01735808,0,1,0,1,0,0,1
A01735985,1,1,0,1,1,0,1
A01736382,1,1,0,1,1,0,1
A01636827,0,1,0,1,1,0,1
A01638856,0,1,0,1,1,1,1
A01708103,1,1,0,1,0,1,1
A01708315,1,1,0,1,1,1,1
A01411636,1,1,0,1,1,1,1
A01733614,1,1,0,1,1,0,1
A01613255,1,1,0,1,1,0,1
A01771091,0,1,0,1,1,0,1
A01742454,1,1,0,1,1,1,1
A01625527,1,1,0,1,1,1,1
A01742016,1,1,0,1,1,1,1
A01709405,1,1,0,1,1,0,1
A01709143,1,1,0,0,1,1,1
A01709223,1,1,0,0,1,1,1
A01771073,0,1,0,1,0,0,1
A01705224,1,1,0,1,1,1,1
A01708192,1,1,0,1,1,0,1
A01771321,0,1,0,1,1,0,1
A01367828,1,1,0,1,1,0,1
A01284847,1,1,0,1,0,0,1
A01625487,0,1,0,1,0,0,1
A01611732,1,1,0,1,1,0,1
A01733037,1,1,0,1,1,0,1
A01254048,1,1,0,1,1,0,1
A01236498,0,1,0,1,0,0,1
A01613258,1,1,0,1,1,0,1
A01735877,0,1,0,1,1,0,1
A00573745,1,1,0,1,1,1,1
A01736549,1,1,0,1,1,0,1
A01276732,1,1,0,1,0,1,1
A01735304,1,1,0,1,0,1,1
A01736439,1,1,0,1,0,1,1
A01611730,1,1,0,0,1,1,1
A00572456,1,1,0,1,1,1,1
A01423256,1,1,0,1,0,1,1
A01423214,0,1,0,1,1,0,1
A01707451,1,1,0,1,1,1,1
A01732335,1,1,0,1,1,0,1
A01368888,1,1,0,1,1,0,1
A01770971,0,1,0,1,1,0,1
A01566912,0,1,0,1,0,0,1
A01368686,0,1,0,1,0,0,1
A01753503,0,1,0,1,1,0,1
A01236446,1,1,0,1,0,0,1
A01611670,1,1,0,1,1,1,1
A01067459,1,1,0,1,1,0,1
A01733613,1,1,0,1,1,0,1
A01733918,0,1,0,1,0,0,1
A01771002,0,1,0,1,0,0,1
A01424984,1,1,0,1,1,0,1
A01068279,1,1,0,1,1,1,1
A01424662,1,1,0,1,1,1,1
A00834982,1,1,0,1,1,1,1
A01732566,1,1,0,1,1,1,1
A01275427,0,1,0,1,1,0,1
A01705225,1,1,0,0,1,1,1
A01770956,0,1,0,1,0,0,1
A01708272,1,1,0,1,0,0,1
A01736306,0,1,0,1,1,0,1
A01709202,0,1,0,1,0,0,1
A01709417,1,1,0,1,1,0,1
A01411314,0,1,0,1,0,0,1
A01745111,1,1,0,1,0,1,1
A01562729,1,1,0,1,1,1,1
A01611440,1,1,0,1,1,1,1
A01735617,1,1,0,1,0,1,1
A01368292,1,1,0,1,1,0,1
A00570809,1,1,0,1,1,1,1
A01731770,1,1,0,1,1,1,1
A01706658,1,1,0,1,1,1,1
A01254041,1,1,0,1,1,1,1
A01709171,1,1,0,1,1,1,1
A01424074,1,1,0,0,1,1,1
A01425055,1,1,0,1,1,1,1
A01736296,1,1,0,1,1,0,1
A01736466,1,1,0,1,1,1,1
A01369458,0,1,0,1,1,0,1
A01352675,0,1,0,1,1,0,1
A01253879,1,1,0,1,0,1,1
A00573266,1,1,0,1,0,1,1
A01732699,0,1,0,1,1,0,1
A01706726,1,1,0,1,1,0,1
A01562754,1,1,0,1,1,1,1
A01611786,1,1,0,1,1,0,1
A01735312,1,1,0,1,1,1,1
A01733226,1,1,0,1,0,0,1
A01733842,1,1,0,1,1,0,1
A01068217,0,1,0,1,1,1,1
A01736428,0,1,0,1,1,0,1
A01735310,0,1,0,1,1,0,1
A01736016,0,1,0,1,0,0,1
A01771005,0,1,0,1,0,0,1
A01736241,0,1,0,1,1,0,1
A01236526,1,1,0,1,1,1,1
A01378185,0,1,0,1,1,0,0
A01652612,0,1,0,1,1,0,0
A01274924,1,1,0,1,1,1,0
A01024538,1,1,0,1,1,0,0
A01024984,1,1,0,1,1,1,0
A01025144,0,1,0,1,0,0,0
A01634254,0,1,0,1,1,0,0
A01173840,0,1,0,1,1,0,0
A01745170,1,1,0,1,1,0,0
A01634661,0,1,0,1,0,0,0
A01638358,1,1,0,1,0,0,0
A01634145,1,1,0,1,1,0,0
A01654982,1,1,0,1,1,1,0
A01745594,0,1,0,1,1,0,0
A01654748,0,1,0,1,1,0,0
A01746396,0,1,0,1,1,0,0
A01746465,1,1,0,1,1,1,0
A01655440,0,1,0,1,1,0,0
A01721832,1,1,0,1,0,0,0
A01747218,1,1,0,1,0,0,0
A01245631,1,1,0,0,1,1,0
A01747470,0,1,0,1,1,0,0
A01747998,0,1,0,1,1,0,0
A01656321,1,1,0,1,1,0,0
A01748108,1,1,0,0,1,1,0
A01656629,1,1,0,1,1,0,0
A01656777,0,1,0,1,1,0,0
A01656836,0,1,0,1,1,0,0
A01707850,0,1,0,1,0,0,0
A01254178,0,1,0,1,1,0,0
A01657789,1,1,0,1,0,0,0
A01741187,0,1,0,1,0,0,0
A01068076,0,1,0,1,0,0,0
A01640350,0,1,0,1,1,0,0
A01753745,0,1,0,1,1,0,0
A01660512,1,1,0,1,1,0,0
A01782012,0,1,0,1,1,0,0
A01661414,1,1,0,1,1,0,0
A01783059,0,1,0,1,1,0,0
A01641907,0,1,0,1,1,0,0
A01754760,1,1,0,1,1,1,0
A01798150,0,1,0,1,1,0,0
A01662169,1,1,0,1,0,0,0
A01783115,1,1,0,1,1,0,0
A01783176,1,1,0,1,1,0,0
A01771279,1,1,0,1,1,0,0
A01771240,1,1,0,0,1,1,0
A01662698,0,1,0,1,1,0,0
A01662726,0,1,0,1,1,0,0
A01642395,1,1,0,1,0,1,0
A01662770,1,1,0,1,1,0,0
A01798739,0,1,0,1,0,0,0
A01631256,1,1,0,1,0,0,0
A01377973,1,1,0,1,1,0,0
A01378342,1,1,0,1,1,0,0
A01655732,0,1,0,1,0,0,0
A01740716,0,1,0,1,1,0,0
A01745079,1,1,0,1,1,0,0
A01654117,0,1,0,1,1,0,0
A01745476,0,1,0,1,1,0,0
A01745656,0,1,0,1,1,0,0
A01654397,0,1,0,1,0,0,0
A01654483,0,1,0,1,1,0,0
A01552258,0,1,0,1,0,0,0
A01640187,1,1,0,1,1,0,0
A01026151,1,1,0,1,0,0,0
A01656032,0,1,0,1,1,0,0
A01747997,1,1,0,1,0,0,0
A01656185,1,1,0,1,1,0,0
A01368825,1,1,0,1,1,0,0
A01704988,0,1,0,1,0,0,0
A01748648,0,1,0,1,1,0,0
A01658128,1,1,0,1,0,0,0
A01750648,1,1,0,1,1,1,0
A01750882,0,1,0,1,0,0,0
A01659215,0,1,0,1,1,0,0
A00830966,1,1,0,1,1,0,0
A01735248,0,1,0,1,0,0,0
A01708065,1,1,0,1,1,0,0
A01660333,0,1,0,1,1,0,0
A01781660,1,1,0,1,1,0,0
A01641047,0,1,0,1,1,0,0
A01641987,1,1,0,1,1,0,0
A01662079,0,1,0,1,1,0,0
A01754661,1,1,0,1,1,0,0
A01709483,1,1,0,1,1,1,0
A01625648,1,1,0,1,1,0,0
A01352009,1,1,0,1,1,0,0
A01366568,1,1,0,1,1,0,0
A01632793,1,1,0,1,1,0,0
A01652423,0,1,0,1,0,0,0
A00227161,0,1,0,1,0,0,0
A01655592,0,1,0,1,1,0,0
A01411640,0,1,0,1,1,0,0
A01655593,0,1,0,1,1,0,0
A01634972,0,1,0,1,0,0,0
A01655419,0,1,0,1,1,0,0
A07065381,0,1,0,1,1,0,0
A01754693,1,1,0,1,1,0,0
A01620782,0,1,0,1,0,0,0
A01636891,0,1,0,1,0,0,0
A01656047,0,1,0,1,1,0,0
A01369056,0,1,0,1,1,0,0
A01026603,1,1,0,1,1,0,0
A01656171,0,1,0,1,1,1,0
A01656186,1,1,0,1,0,0,0
A01748096,0,1,0,1,1,0,0
A01748843,0,1,0,1,1,0,0
A01656987,0,1,0,1,1,0,0
A01748796,0,1,0,1,1,0,0
A01638587,0,1,0,1,1,0,0
A01638796,0,1,0,1,1,0,0
A01639209,1,1,0,1,1,0,0
A01639235,0,1,0,1,1,0,0
A01734869,1,1,0,1,1,0,0
A01752053,0,1,0,1,1,0,0
A01753288,0,1,0,1,1,0,0
A01640647,0,1,0,1,1,0,0
A01640636,1,1,0,1,1,0,0
A01641057,1,1,0,1,1,1,0
A01661824,0,1,0,1,1,0,0
A01742458,1,1,0,0,1,1,0
A01661664,0,1,0,1,1,0,0
A01661601,1,1,0,1,1,0,0
A01709495,0,1,0,1,0,0,0
A01782583,1,1,0,1,1,0,0
A01754569,0,1,0,1,1,0,0
A01782958,1,1,0,0,1,1,0
A01662312,0,1,0,1,1,0,0
A01642164,0,1,0,1,1,0,0
A01642287,1,1,0,1,1,0,0
A01068315,0,1,0,1,0,0,0
A01642236,0,1,0,1,0,0,0
A01643406,1,1,0,1,0,0,0
A01663158,1,1,0,1,1,1,0
A01563041,1,1,0,1,0,0,0
A01740008,1,1,0,1,1,0,0
A01610743,1,0,0,1,1,0,0
A01652451,0,1,0,1,1,0,0
A01274788,0,1,0,1,1,0,0
A01653962,0,1,0,1,1,0,0
A01252030,0,1,0,1,1,0,0
A01731691,1,1,0,1,1,0,0
A01654220,1,1,0,1,1,0,0
A01654527,0,1,0,1,1,0,0
A01746697,0,1,0,1,1,0,0
A01368105,0,1,0,1,1,0,0
A01746360,1,1,0,1,1,0,0
A01746475,1,1,0,1,1,0,0
A01284582,1,1,0,1,1,0,0
A01655913,0,1,0,1,1,0,0
A01026665,1,1,0,1,1,0,0
A01656397,0,1,0,1,1,0,0
A01748272,0,1,0,1,1,0,0
A01027074,1,1,0,1,1,0,0
A01275862,1,1,0,1,1,0,0
A01369336,1,1,0,1,1,0,0
A01748895,1,1,0,1,1,1,0
A01770717,0,1,0,1,1,0,0
A01750830,0,1,0,1,1,0,0
A01638003,0,1,0,1,1,0,0
A01750241,0,1,0,1,0,0,0
A01658951,0,1,0,1,1,0,0
A01029006,1,1,0,0,1,1,0
A01640500,0,1,0,0,1,1,0
A01781479,1,1,0,1,1,1,0
A01781321,0,1,0,1,1,0,0
A01640408,1,1,0,1,1,0,0
A01754926,0,1,0,1,1,0,0
A01782587,0,1,0,1,0,0,0
A01641275,0,1,0,1,1,0,0
A01236282,1,1,0,1,1,0,0
A01783281,1,1,0,0,1,1,0
A01661874,0,1,0,1,1,0,0
A01641956,1,1,0,1,1,1,0
A01736413,1,1,0,1,0,0,0
A01783066,0,1,0,1,1,0,0
A01662444,0,1,0,1,1,0,0
A01642325,0,1,0,1,1,0,0
A01798082,0,1,0,1,1,0,0
A01634053,1,1,0,1,1,0,0
A01634017,1,1,0,1,1,0,0
A01745432,0,1,0,1,1,0,0
A01654509,0,1,0,1,0,0,0
A01067267,0,1,0,1,1,0,0
A01568675,0,1,0,1,1,0,0
A01177785,1,1,0,1,0,0,0
A01635481,1,1,0,1,1,0,0
A01747131,1,1,0,1,1,1,0
A01747453,1,1,0,1,1,1,0
A01423606,1,1,0,1,1,0,0
A01747815,1,1,0,1,1,0,0
A01754857,1,1,0,1,1,0,0
A01637139,0,1,0,1,1,0,0
A01566986,0,1,0,1,1,0,0
A01748688,1,1,0,1,1,1,0
A01636995,0,1,0,1,1,0,0
A01657100,0,1,0,1,1,0,0
A01657174,0,1,0,1,1,0,0
A01657776,1,1,0,1,0,0,0
A01028241,0,1,0,1,1,0,0
A01658108,0,1,0,1,1,0,0
A01639572,0,1,0,1,0,0,0
A01752668,1,1,0,1,1,0,0
A01781320,1,1,0,1,1,0,0
A01613037,0,1,0,1,1,0,0
A01640727,1,1,0,1,1,0,0
A01782113,1,1,0,1,0,0,0
A01742231,0,1,0,1,1,0,0
A01736453,0,1,0,1,0,0,0
A01662069,1,1,0,1,1,0,0
A01782424,1,1,0,1,0,1,0
A01641520,1,1,0,1,1,0,0
A01782994,1,1,0,1,1,1,0
A01754470,0,1,0,1,1,0,0
A01277336,0,1,0,1,1,0,0
A01662497,1,1,0,1,1,0,0
A01783152,1,1,0,1,1,0,0
A01662480,0,1,0,1,1,0,0
A01662617,0,1,0,1,1,0,0
A01662816,0,1,0,1,1,0,0
A01642397,0,1,0,1,1,0,0
A01651851,0,1,0,1,1,0,0
A01379082,1,1,0,1,0,0,0
A01367225,0,1,0,1,1,0,0
A01611346,0,1,0,1,0,0,0
A01634155,0,1,0,1,1,0,0
A00344671,1,1,0,1,1,0,0
A01634507,1,1,0,1,1,0,0
A01275304,0,1,0,1,1,0,0
A01368082,0,1,0,1,1,0,0
A01368098,0,1,0,1,0,0,0
A01655790,0,1,0,1,1,0,0
A01655698,1,1,0,1,1,0,0
A01368468,1,1,0,1,1,0,0
A01368540,1,1,0,1,1,0,0
A01635561,0,1,0,1,1,0,0
A01275571,1,1,0,1,1,0,0
A01540445,0,1,0,1,1,0,0
A01275588,0,1,0,1,1,0,0
A01275754,0,1,1,1,1,0,0
A01636006,1,1,0,1,1,0,0
A01747920,1,1,0,1,1,1,0
A01656090,0,1,0,1,1,0,0
A01656188,0,1,0,1,1,0,0
A01369156,0,1,0,1,1,0,0
A01656605,1,1,0,1,1,0,0
A01656717,1,1,0,1,1,0,0
A01027488,1,1,0,1,0,1,0
A01637048,0,1,0,1,1,0,0
A00828622,0,1,0,1,0,0,0
A01781041,0,1,0,1,1,0,0
A01028984,1,1,0,1,0,0,0
A01640593,1,1,0,1,0,0,0
A01640117,0,1,0,1,1,0,0
A01541815,0,1,0,1,1,0,0
A01781845,1,1,0,1,1,0,0
A01753507,1,1,0,1,1,1,0
A01641176,0,1,0,1,1,0,0
A01782980,0,1,0,1,1,0,0
A01642209,1,1,0,1,1,0,0
A01754696,0,1,0,1,1,0,0
A01798151,0,1,0,1,1,0,0
A01783326,1,1,0,1,1,1,0
A01662785,1,1,0,1,1,1,0
A01275172,0,1,0,1,0,0,0
A00227119,1,1,0,1,1,0,0
A01377548,0,1,0,1,1,0,0
A01658897,0,1,0,1,1,0,0
A01379102,0,1,0,1,1,0,0
A01540719,0,1,0,1,0,0,0
A01745670,0,1,0,1,1,0,0
A01654149,1,1,0,1,1,0,0
A01660522,0,1,0,1,1,0,0
A01026062,0,1,0,1,1,0,0
A01026293,1,1,0,1,0,0,0
A01027308,1,1,0,1,1,0,0
A01798001,1,1,0,0,1,1,0
A01635700,0,1,0,1,1,0,0
